product,quality,bytes,ship_px,psnr
crop context q20,20,811,49.999871999999996,35.550792059137684
crop context q40,40,951,49.999871999999996,38.398355580942656
crop context q60,60,1101,49.999871999999996,40.457718147685526
crop context q80,80,1350,49.999871999999996,43.643789138164315
crop context q95,95,2168,49.999871999999996,48.53475491206389
crop context jp2,-1,4600,49.999871999999996,49.00110931122267
crop wake q20,20,1052,49.999871999999996,35.896740098830776
crop wake q40,40,1404,49.999871999999996,38.68119945998461
crop wake q60,60,1731,49.999871999999996,40.63885952345322
crop wake q80,80,2361,49.999871999999996,43.34273064914654
crop wake q95,95,4414,49.999871999999996,47.440934529863355
crop wake jp2,-1,11528,49.999871999999996,50.11323703484237
crop tight q20,20,721,38.999808,32.88299024620763
crop tight q40,40,793,38.999808,36.4043743016379
crop tight q60,60,840,38.999808,38.81747878326807
crop tight q80,80,942,38.999808,41.3599337553964
crop tight q95,95,1301,38.999808,45.565385216710595
crop tight jp2,-1,1459,38.999808,44.19438702158982
crop context q20,20,778,38.999808,34.17702763059327
crop context q40,40,883,38.999808,37.27704502850291
crop context q60,60,972,38.999808,39.53595078478287
crop context q80,80,1157,38.999808,42.11679926870513
crop context q95,95,1750,38.999808,46.0209954378346
crop context jp2,-1,2881,38.999808,46.9655484483191
crop wake q20,20,994,38.999808,34.9835290207386
crop wake q40,40,1223,38.999808,38.209809071124226
crop wake q60,60,1433,38.999808,40.46358115751856
crop wake q80,80,1856,38.999808,43.51185792173629
crop wake q95,95,3173,38.999808,48.34048141613059
crop wake jp2,-1,7003,38.999808,49.012718361293224
crop tight q20,20,681,26.999808,33.05454625909826
crop tight q40,40,709,26.999808,36.747879343753276
crop tight q60,60,733,26.999808,38.405364200266504
crop tight q80,80,784,26.999808,41.46351607215611
crop tight q95,95,960,26.999808,45.76553585785457
crop tight jp2,-1,780,26.999808,40.877282116996206
crop context q20,20,733,26.999808,32.836294920801656
crop context q40,40,795,26.999808,36.95962071516095
crop context q60,60,852,26.999808,38.96282105435573
crop context q80,80,958,26.999808,42.339939067218026
crop context q95,95,1297,26.999808,46.93843124364983
crop context jp2,-1,1467,26.999808,44.00032427718934
crop wake q20,20,868,26.999808,32.996123660846905
crop wake q40,40,1028,26.999808,37.14031684367348
crop wake q60,60,1139,26.999808,39.31695369926963
crop wake q80,80,1370,26.999808,42.41510542160404
crop wake q95,95,2157,26.999808,46.873440209211935
crop wake jp2,-1,3413,26.999808,45.49173432634031
crop tight q20,20,775,66.000384,36.48362350179078
crop tight q40,40,893,66.000384,38.98836191368504
crop tight q60,60,1020,66.000384,40.87498272564665
crop tight q80,80,1260,66.000384,43.31855711715303
crop tight q95,95,2033,66.000384,47.44070397914563
crop tight jp2,-1,4091,66.000384,49.70931150790379
crop context q20,20,914,66.000384,36.77324508680883
crop context q40,40,1145,66.000384,39.09657193984195
crop context q60,60,1364,66.000384,41.193023506291226
crop context q80,80,1817,66.000384,43.82806662213489
crop context q95,95,3247,66.000384,48.03420521656349
crop context jp2,-1,8248,66.000384,50.75219792625048
crop wake q20,20,1416,66.000384,36.05151853389827
crop wake q40,40,1977,66.000384,38.94011839544238
crop wake q60,60,2564,66.000384,41.105143378557955
crop wake q80,80,3659,66.000384,44.075538673175664
crop wake q95,95,6978,66.000384,49.6963904289654
crop wake jp2,-1,20531,66.000384,50.59389090743599
crop tight q20,20,663,19.000320000000002,34.42267141354902
crop tight q40,40,678,19.000320000000002,38.195287484172454
crop tight q60,60,686,19.000320000000002,39.728377009473796
crop tight q80,80,716,19.000320000000002,45.6765606968128
crop tight q95,95,785,19.000320000000002,51.368277504402144
crop context q20,20,664,19.000320000000002,34.923495573666955
crop context q40,40,685,19.000320000000002,37.54078255883455
crop context q60,60,711,19.000320000000002,39.480641788327866
crop context q80,80,755,19.000320000000002,41.894865244161906
crop context q95,95,903,19.000320000000002,46.983952487301856
crop wake q20,20,682,19.000320000000002,37.34423017545791
crop wake q40,40,726,19.000320000000002,39.03481290112471
crop wake q60,60,767,19.000320000000002,41.13495037931073
crop wake q80,80,854,19.000320000000002,43.524800510372415
crop wake q95,95,1136,19.000320000000002,47.58977814202908
crop wake jp2,-1,1738,19.000320000000002,48.521732061010745
crop tight q20,20,911,66.000384,33.46445119785106
crop tight q40,40,1079,66.000384,36.63502960935295
crop tight q60,60,1222,66.000384,38.73035956201289
crop tight q80,80,1520,66.000384,41.37521766042957
crop tight q95,95,2544,66.000384,45.595184977706566
crop tight jp2,-1,4240,66.000384,45.82168558869526
crop context q20,20,1148,66.000384,33.830912247661246
crop context q40,40,1466,66.000384,37.321629491422335
crop context q60,60,1745,66.000384,39.4446426219289
crop context q80,80,2295,66.000384,42.523743750182305
crop context q95,95,3962,66.000384,47.11374022860642
crop context jp2,-1,8291,66.000384,47.13168407070633
crop wake q20,20,1797,66.000384,34.18859958422219
crop wake q40,40,2548,66.000384,37.63534013772751
crop wake q60,60,3175,66.000384,39.85674431131996
crop wake q80,80,4369,66.000384,42.88878086433825
crop wake q95,95,8290,66.000384,48.18537248444957
crop wake jp2,-1,20498,66.000384,48.515526987172436
crop tight q20,20,682,31.00032,35.54063422834643
crop tight q40,40,714,31.00032,38.3374889809711
crop tight q60,60,742,31.00032,40.12878969741193
crop tight q80,80,808,31.00032,42.720226876996165
crop tight q95,95,1024,31.00032,46.47312880270793
crop tight jp2,-1,984,31.00032,45.60134969319495
crop context q20,20,718,31.00032,36.47673788659882
crop context q40,40,771,31.00032,39.02562700186924
crop context q60,60,818,31.00032,40.73634606594511
crop context q80,80,935,31.00032,43.64003255758597
crop context q95,95,1291,31.00032,47.5602313240062
crop context jp2,-1,1860,31.00032,48.52768166192636
crop wake q20,20,761,31.00032,37.16099910604319
crop wake q40,40,867,31.00032,39.45352201649563
crop wake q60,60,993,31.00032,41.603333996904794
crop wake q80,80,1224,31.00032,45.46902693433619
crop wake q95,95,1910,31.00032,50.918482588763716
crop wake jp2,-1,4425,31.00032,50.06836454866054
crop tight q20,20,719,44.000256,36.38934028212831
crop tight q40,40,778,44.000256,38.66373285897771
crop tight q60,60,837,44.000256,40.70391351961763
crop tight q80,80,943,44.000256,43.140539264135086
crop tight q95,95,1334,44.000256,47.19376899002001
crop tight jp2,-1,1950,44.000256,47.81528240010215
crop context q20,20,755,44.000256,37.18923282108249
crop context q40,40,862,44.000256,39.40401524140748
crop context q60,60,961,44.000256,41.2534513651788
crop context q80,80,1151,44.000256,44.01586905275056
crop context q95,95,1793,44.000256,47.96459218190642
crop context jp2,-1,3652,44.000256,49.54535453220289
crop wake q20,20,864,44.000256,38.14241561837225
crop wake q40,40,1081,44.000256,39.93915410604878
crop wake q60,60,1332,44.000256,41.82099765024211
crop wake q80,80,1766,44.000256,44.58288201968239
crop wake q95,95,3194,44.000256,49.144248374683855
crop wake jp2,-1,8795,44.000256,50.70324169758801
thumbnail 96px,60,2078,,
whole tile q40,40,57622,,36.19158240996864
whole tile q60,60,71570,,38.44579010842129
crop tight q20,20,667,13.999872,31.727124360845224
crop tight q40,40,683,13.999872,34.850089277498796
crop tight q60,60,695,13.999872,36.97329775734343
crop tight q80,80,718,13.999872,39.39658512432213
crop tight q95,95,799,13.999872,44.57295096792929
crop context q20,20,669,13.999872,32.76090985109687
crop context q40,40,690,13.999872,36.31982771113073
crop context q60,60,701,13.999872,38.00219243317265
crop context q80,80,731,13.999872,40.54711366009009
crop context q95,95,846,13.999872,44.67608443484725
crop wake q20,20,726,13.999872,32.86857186469934
crop wake q40,40,775,13.999872,36.35856099107776
crop wake q60,60,811,13.999872,38.48368654029113
crop wake q80,80,894,13.999872,41.17980081971217
crop wake q95,95,1148,13.999872,47.159576794055845
crop wake jp2,-1,935,13.999872,40.62241478230799
crop tight q20,20,672,16.999679999999998,30.764315964000964
crop tight q40,40,694,16.999679999999998,33.622669483188226
crop tight q60,60,708,16.999679999999998,35.32369250610279
crop tight q80,80,744,16.999679999999998,38.08974026100473
crop tight q95,95,869,16.999679999999998,43.99920357926288
crop context q20,20,696,16.999679999999998,32.12703938531864
crop context q40,40,731,16.999679999999998,35.1436463761195
crop context q60,60,755,16.999679999999998,37.602405480164066
crop context q80,80,814,16.999679999999998,42.64655432885419
crop context q95,95,964,16.999679999999998,50.55795382231972
crop wake q20,20,765,16.999679999999998,32.085816474972255
crop wake q40,40,820,16.999679999999998,35.90174233801573
crop wake q60,60,882,16.999679999999998,37.52239815486158
crop wake q80,80,994,16.999679999999998,40.37219316306935
crop wake q95,95,1392,16.999679999999998,45.605795889794585
crop wake jp2,-1,1339,16.999679999999998,40.91734666314893
thumbnail 96px,60,1110,,
whole tile q40,40,29577,,38.15153819337118
whole tile q60,60,40604,,40.117808667671035
crop tight q20,20,4548,261.00019199999997,33.61445027626085
crop tight q40,40,6738,261.00019199999997,36.628184733729775
crop tight q60,60,8949,261.00019199999997,38.54289348349522
crop tight q80,80,13442,261.00019199999997,41.735673081835216
crop tight q95,95,26792,261.00019199999997,47.1076864831022
crop tight jp2,-1,67418,261.00019199999997,48.4504733410416
crop context q20,20,7191,261.00019199999997,34.30417883727694
crop context q40,40,10717,261.00019199999997,37.35272515649248
crop context q60,60,14644,261.00019199999997,39.14951693971298
crop context q80,80,22351,261.00019199999997,41.75463805290669
crop context q95,95,48226,261.00019199999997,46.15767675745937
crop context jp2,-1,131017,261.00019199999997,49.51917700258208
crop wake q20,20,13085,261.00019199999997,34.73052406153168
crop wake q40,40,20142,261.00019199999997,37.92762137216957
crop wake q60,60,28277,261.00019199999997,39.81985984185682
crop wake q80,80,44610,261.00019199999997,42.88742495928141
crop wake q95,95,93750,261.00019199999997,48.24569388275596
crop wake jp2,-1,279434,261.00019199999997,49.98196477630238
thumbnail 96px,60,980,,
whole tile q40,40,21217,,39.31710092171856
whole tile q60,60,30485,,41.56772038945018
crop tight q20,20,1809,166.00012800000002,34.43727712571449
crop tight q40,40,2621,166.00012800000002,37.149088471275284
crop tight q60,60,3505,166.00012800000002,39.418915670189044
crop tight q80,80,5067,166.00012800000002,42.46266627656867
crop tight q95,95,10034,166.00012800000002,47.41560839907595
crop tight jp2,-1,27332,166.00012800000002,49.54899723989293
crop context q20,20,2511,166.00012800000002,35.217251165908564
crop context q40,40,3832,166.00012800000002,38.10376360869795
crop context q60,60,5401,166.00012800000002,40.270011145764244
crop context q80,80,8323,166.00012800000002,43.106004210909944
crop context q95,95,17081,166.00012800000002,47.9334974977801
crop context jp2,-1,52157,166.00012800000002,50.43352219493241
crop wake q20,20,4056,166.00012800000002,35.866958705001636
crop wake q40,40,6773,166.00012800000002,38.92637028697516
crop wake q60,60,9434,166.00012800000002,41.272952085962906
crop wake q80,80,18316,166.00012800000002,47.51239649707862
crop wake q95,95,31337,166.00012800000002,60.55649602458976
crop wake jp2,-1,123158,166.00012800000002,51.51740373628458
crop tight q20,20,665,18.000384,31.10513056285795
crop tight q40,40,685,18.000384,33.095490680674615
crop tight q60,60,706,18.000384,35.51081541758244
crop tight q80,80,743,18.000384,37.97807101590421
crop tight q95,95,862,18.000384,42.85573208478467
crop context q20,20,669,18.000384,32.13469739370362
crop context q40,40,698,18.000384,35.36339426390856
crop context q60,60,728,18.000384,37.09869452249223
crop context q80,80,777,18.000384,39.5535680003303
crop context q95,95,947,18.000384,43.413407681381166
crop wake q20,20,693,18.000384,34.79524372665824
crop wake q40,40,741,18.000384,36.901446329572536
crop wake q60,60,792,18.000384,38.954708701574525
crop wake q80,80,895,18.000384,41.59821231841665
crop wake q95,95,1216,18.000384,45.600281062734076
crop wake jp2,-1,1537,18.000384,45.87055657914532
crop tight q20,20,1226,93.000192,32.63878882720246
crop tight q40,40,1568,93.000192,35.68730860965377
crop tight q60,60,1879,93.000192,37.57684870716205
crop tight q80,80,2481,93.000192,40.16105022352388
crop tight q95,95,4542,93.000192,44.54994317087498
crop tight jp2,-1,8381,93.000192,45.89418743683844
crop context q20,20,1514,93.000192,33.83467851400834
crop context q40,40,2054,93.000192,36.81837952830726
crop context q60,60,2594,93.000192,38.9800405932245
crop context q80,80,3637,93.000192,41.72722115453712
crop context q95,95,6818,93.000192,46.288572698230425
crop context jp2,-1,16421,93.000192,48.80394113975893
crop wake q20,20,2197,93.000192,34.796241840917084
crop wake q40,40,3209,93.000192,37.644742770465164
crop wake q60,60,4471,93.000192,39.8116816708498
crop wake q80,80,6613,93.000192,42.532947969174245
crop wake q95,95,13775,93.000192,46.562777985501704
crop wake jp2,-1,40315,93.000192,50.1005983755234
crop tight q20,20,1570,133.99987199999998,33.281900237213826
crop tight q40,40,2163,133.99987199999998,36.29536270242411
crop tight q60,60,2731,133.99987199999998,38.2202416415852
crop tight q80,80,3803,133.99987199999998,41.09803237181336
crop tight q95,95,7178,133.99987199999998,45.97175038019426
crop tight jp2,-1,15311,133.99987199999998,47.22196383878385
crop context q20,20,1846,133.99987199999998,34.357454075526036
crop context q40,40,2640,133.99987199999998,37.15753655341401
crop context q60,60,3503,133.99987199999998,39.23512892471118
crop context q80,80,5126,133.99987199999998,41.80210348300204
crop context q95,95,10265,133.99987199999998,46.144345013601146
crop context jp2,-1,26098,133.99987199999998,49.17043927321978
crop wake q20,20,2445,133.99987199999998,35.520000853951515
crop wake q40,40,3843,133.99987199999998,38.22064162256195
crop wake q60,60,5548,133.99987199999998,40.6492643811501
crop wake q80,80,8583,133.99987199999998,44.18642371429655
crop wake q95,95,17284,133.99987199999998,49.192618427560156
crop wake jp2,-1,55995,133.99987199999998,50.56591312356552
thumbnail 96px,60,1427,,
whole tile q40,40,26648,,38.57644274658676
whole tile q60,60,35275,,40.94332571034417
crop tight q20,20,667,14.999808,29.644161596039694
crop tight q40,40,684,14.999808,33.91286933580887
crop tight q60,60,703,14.999808,36.53348573821567
crop tight q80,80,732,14.999808,39.22454675667363
crop tight q95,95,823,14.999808,43.528137544434145
crop context q20,20,670,14.999808,30.344100171526524
crop context q40,40,696,14.999808,32.91031786676206
crop context q60,60,715,14.999808,34.61244268415156
crop context q80,80,755,14.999808,38.11875664318742
crop context q95,95,879,14.999808,42.62880336007041
crop wake q20,20,733,14.999808,31.437235651969345
crop wake q40,40,785,14.999808,35.03995062175333
crop wake q60,60,824,14.999808,36.40209102353851
crop wake q80,80,918,14.999808,38.93393946579286
crop wake q95,95,1204,14.999808,43.59616622896798
crop wake jp2,-1,1096,14.999808,41.56074872481532
crop tight q20,20,3199,218.99980800000003,33.390895724093035
crop tight q40,40,4747,218.99980800000003,36.56424554825586
crop tight q60,60,6174,218.99980800000003,38.88632498656604
crop tight q80,80,8902,218.99980800000003,41.80759800942997
crop tight q95,95,17415,218.99980800000003,46.71883468115915
crop tight jp2,-1,44080,218.99980800000003,49.12590453046967
crop context q20,20,4012,218.99980800000003,34.15804202779138
crop context q40,40,6298,218.99980800000003,37.12685051391614
crop context q60,60,8448,218.99980800000003,39.469578272756294
crop context q80,80,12694,218.99980800000003,42.97855354186902
crop context q95,95,24835,218.99980800000003,47.96792096971202
crop context jp2,-1,71198,218.99980800000003,49.87515491094112
crop wake q20,20,5832,218.99980800000003,34.92143113872556
crop wake q40,40,9561,218.99980800000003,37.791869926169824
crop wake q60,60,13123,218.99980800000003,40.04448632360181
crop wake q80,80,20076,218.99980800000003,43.607578887783866
crop wake q95,95,40071,218.99980800000003,48.620604841790765
crop wake jp2,-1,124251,218.99980800000003,50.585655614319656
thumbnail 96px,60,906,,
whole tile q40,40,41751,,37.479970813789514
whole tile q60,60,52160,,40.26465470258102
crop tight q20,20,716,23.000064,29.567055268619804
crop tight q40,40,763,23.000064,32.56514432357136
crop tight q60,60,800,23.000064,34.00453111360474
crop tight q80,80,871,23.000064,36.553828531688765
crop tight q95,95,1123,23.000064,41.78500717823234
crop context q20,20,770,23.000064,30.05660821829118
crop context q40,40,834,23.000064,33.2158195719833
crop context q60,60,893,23.000064,35.35500985709365
crop context q80,80,1007,23.000064,38.46175603977227
crop context q95,95,1343,23.000064,43.05599978051877
crop context jp2,-1,1014,23.000064,36.186660254308094
crop wake q20,20,877,23.000064,31.970332124602695
crop wake q40,40,1002,23.000064,34.74558379276305
crop wake q60,60,1107,23.000064,36.43589774447201
crop wake q80,80,1322,23.000064,38.97574879972689
crop wake q95,95,2075,23.000064,43.834325903780126
crop wake jp2,-1,2464,23.000064,42.118641134053256
thumbnail 96px,60,998,,
whole tile q40,40,40522,,38.058917410882216
whole tile q60,60,50138,,40.31640510846785
crop tight q20,20,2840,190.00012800000002,33.52308457184829
crop tight q40,40,4269,190.00012800000002,36.85562461348066
crop tight q60,60,5418,190.00012800000002,38.88429383205552
crop tight q80,80,7619,190.00012800000002,41.79589395915208
crop tight q95,95,15195,190.00012800000002,46.26387176027617
crop tight jp2,-1,35947,190.00012800000002,48.142470280523085
crop context q20,20,4090,190.00012800000002,33.74543462031774
crop context q40,40,6444,190.00012800000002,37.25917643343128
crop context q60,60,8227,190.00012800000002,39.30708159815187
crop context q80,80,11743,190.00012800000002,42.170257491479866
crop context q95,95,24102,190.00012800000002,46.55665376029497
crop context jp2,-1,61044,190.00012800000002,48.44310698241382
crop wake q20,20,7563,190.00012800000002,33.93702681977239
crop wake q40,40,12140,190.00012800000002,37.65281586023259
crop wake q60,60,15753,190.00012800000002,39.661556305316964
crop wake q80,80,22778,190.00012800000002,42.62549129494629
crop wake q95,95,47118,190.00012800000002,47.13636538615958
crop wake jp2,-1,123738,190.00012800000002,48.81154475100429
crop tight q20,20,686,26.999808,31.555912667174113
crop tight q40,40,721,26.999808,35.03365669261724
crop tight q60,60,756,26.999808,37.485029412800536
crop tight q80,80,808,26.999808,40.02041492100112
crop tight q95,95,988,26.999808,44.558380439871456
crop tight jp2,-1,778,26.999808,40.77889123468871
crop context q20,20,751,26.999808,32.916554331268834
crop context q40,40,815,26.999808,35.70850635163743
crop context q60,60,878,26.999808,37.734860163009536
crop context q80,80,997,26.999808,40.42738147358789
crop context q95,95,1380,26.999808,44.716308488675494
crop context jp2,-1,1467,26.999808,43.83120186820325
crop wake q20,20,920,26.999808,32.56836999183528
crop wake q40,40,1099,26.999808,35.81430530668509
crop wake q60,60,1233,26.999808,37.911135421831816
crop wake q80,80,1498,26.999808,40.714558192380004
crop wake q95,95,2390,26.999808,44.98458792287796
crop wake jp2,-1,3430,26.999808,45.03187513062568
thumbnail 96px,60,868,,
whole tile q40,40,16184,,37.7630115799677
whole tile q60,60,23740,,39.422151305751015
crop tight q20,20,840,46.000128,27.71834333655036
crop tight q40,40,949,46.000128,30.029596820905656
crop tight q60,60,1069,46.000128,31.681240470630783
crop tight q80,80,1316,46.000128,34.5860085442718
crop tight q95,95,2110,46.000128,42.367498068243485
crop tight jp2,-1,2118,46.000128,37.99493755481981
crop context q20,20,930,46.000128,29.724471423272824
crop context q40,40,1089,46.000128,31.516989423089857
crop context q60,60,1276,46.000128,33.065158460976185
crop context q80,80,1677,46.000128,35.9533553936094
crop context q95,95,2952,46.000128,43.09848094645827
crop context jp2,-1,3983,46.000128,41.521167831854356
crop wake q20,20,1126,46.000128,32.07139253640115
crop wake q40,40,1407,46.000128,33.977652932913124
crop wake q60,60,1761,46.000128,35.36003041803194
crop wake q80,80,2578,46.000128,37.82792655598695
crop wake q95,95,5322,46.000128,43.86861318715174
crop wake jp2,-1,9921,46.000128,44.70548210317135
thumbnail 96px,60,917,,
whole tile q40,40,22531,,38.84832058294924
whole tile q60,60,32070,,41.68096562935082
crop tight q20,20,1732,160.99967999999998,34.69881794485247
crop tight q40,40,2626,160.99967999999998,37.54365466895065
crop tight q60,60,3462,160.99967999999998,39.74092267470803
crop tight q80,80,4997,160.99967999999998,42.681777269828444
crop tight q95,95,9647,160.99967999999998,47.809299333795565
crop tight jp2,-1,25205,160.99967999999998,49.005901638865346
crop context q20,20,2386,160.99967999999998,35.67557988277343
crop context q40,40,3848,160.99967999999998,38.15462509896673
crop context q60,60,5313,160.99967999999998,40.2000273083531
crop context q80,80,8088,160.99967999999998,42.74124336896194
crop context q95,95,17023,160.99967999999998,47.367844193703675
crop context jp2,-1,49147,160.99967999999998,49.922049316742076
crop wake q20,20,4035,160.99967999999998,36.53385647840957
crop wake q40,40,6962,160.99967999999998,38.75335743524965
crop wake q60,60,10328,160.99967999999998,40.82907449019324
crop wake q80,80,16463,160.99967999999998,43.19567697985339
crop wake q95,95,36626,160.99967999999998,47.67210198126883
crop wake jp2,-1,118289,160.99967999999998,50.810566710765826
thumbnail 96px,60,913,,
whole tile q40,40,17818,,39.99931816238336
whole tile q60,60,24486,,43.04238144964192
crop tight q20,20,1776,183.999744,36.09716907030539
crop tight q40,40,2391,183.999744,39.50370532805436
crop tight q60,60,3216,183.999744,42.034038183348315
crop tight q80,80,4857,183.999744,44.708742725247916
crop tight q95,95,10083,183.999744,48.74069244062005
crop tight jp2,-1,33055,183.999744,51.860589171023
crop context q20,20,2475,183.999744,36.32843559928776
crop context q40,40,3480,183.999744,39.778282566837404
crop context q60,60,4992,183.999744,42.37509325965501
crop context q80,80,8164,183.999744,44.992539688623346
crop context q95,95,17626,183.999744,49.448277733039575
crop context jp2,-1,65055,183.999744,52.97233575781067
crop wake q20,20,4184,183.999744,36.553986969013884
crop wake q40,40,6373,183.999744,40.03263015607821
crop wake q60,60,9660,183.999744,42.92429776992713
crop wake q80,80,16375,183.999744,46.044160363737994
crop wake q95,95,35009,183.999744,51.85798952269505
crop wake jp2,-1,138628,183.999744,55.0464847646209
thumbnail 96px,60,1706,,
whole tile q40,40,81029,,26.2963126100832
whole tile q60,60,104908,,27.621029392529863
crop tight q20,20,651,9.000192,24.180628308481708
crop tight q40,40,665,9.000192,26.881416408266304
crop tight q60,60,675,9.000192,28.800319770504235
crop tight q80,80,697,9.000192,32.37469223444031
crop tight q95,95,768,9.000192,42.32915976977253
crop context q20,20,654,9.000192,25.621544099382593
crop context q40,40,668,9.000192,26.880087108341144
crop context q60,60,679,9.000192,28.102973893271944
crop context q80,80,715,9.000192,31.58802276132896
crop context q95,95,798,9.000192,41.8573543236377
crop wake q20,20,686,9.000192,25.194104512897102
crop wake q40,40,713,9.000192,26.826003854254576
crop wake q60,60,749,9.000192,27.7010533899498
crop wake q80,80,817,9.000192,31.203766607090664
crop wake q95,95,1001,9.000192,41.31876513068674
thumbnail 96px,60,1269,,
whole tile q40,40,64463,,35.484333377967786
whole tile q60,60,79329,,37.71823810171866
crop tight q20,20,4176,182.999808,31.192391547830226
crop tight q40,40,5802,182.999808,34.33523629722343
crop tight q60,60,7156,182.999808,36.38266224122108
crop tight q80,80,9845,182.999808,39.40602245720531
crop tight q95,95,18912,182.999808,46.07773311871107
crop tight jp2,-1,30720,182.999808,42.154360566629194
crop context q20,20,6250,182.999808,31.601425046643232
crop context q40,40,8873,182.999808,34.83501632142559
crop context q60,60,11029,182.999808,36.83406552986269
crop context q80,80,15249,182.999808,39.83374379839298
crop context q95,95,29643,182.999808,46.14725020367895
crop context jp2,-1,51698,182.999808,42.80059176932414
crop wake q20,20,11855,182.999808,31.81906013343527
crop wake q40,40,17025,182.999808,35.134059212181114
crop wake q60,60,20903,182.999808,37.346912917209906
crop wake q80,80,31228,182.999808,43.513116727729255
crop wake q95,95,53442,182.999808,52.39172362356608
crop wake jp2,-1,109071,182.999808,43.29679471988838
crop tight q20,20,954,52.99968,31.624086568761733
crop tight q40,40,1102,52.99968,34.84017862268755
crop tight q60,60,1229,52.99968,36.914536677024145
crop tight q80,80,1487,52.99968,39.7458691033542
crop tight q95,95,2325,52.99968,45.70387131796921
crop tight jp2,-1,2710,52.99968,39.92277032268862
crop context q20,20,1242,52.99968,31.78447842048701
crop context q40,40,1523,52.99968,34.79803917866662
crop context q60,60,1758,52.99968,36.666813023293784
crop context q80,80,2218,52.99968,39.39770638641966
crop context q95,95,3793,52.99968,44.54983921030613
crop context jp2,-1,5294,52.99968,41.37389995833209
crop wake q20,20,1898,52.99968,31.93227261041296
crop wake q40,40,2476,52.99968,35.112994519086
crop wake q60,60,2962,52.99968,36.96325339770545
crop wake q80,80,3901,52.99968,39.65427788504621
crop wake q95,95,7215,52.99968,44.70765793305156
crop wake jp2,-1,11757,52.99968,42.75180593102252
thumbnail 96px,60,812,,
whole tile q40,40,31564,,37.852938680417104
whole tile q60,60,41504,,40.260286381074614
crop tight q20,20,647,12.999936000000002,29.706175926958785
crop tight q40,40,658,12.999936000000002,34.79612537602674
crop tight q60,60,666,12.999936000000002,36.73436842129723
crop tight q80,80,683,12.999936000000002,40.55601701788093
crop tight q95,95,733,12.999936000000002,44.86243113545014
crop context q20,20,661,12.999936000000002,31.55347452234336
crop context q40,40,678,12.999936000000002,35.06691086826526
crop context q60,60,695,12.999936000000002,37.13831463013068
crop context q80,80,726,12.999936000000002,38.98208529219693
crop context q95,95,827,12.999936000000002,43.04214115062534
crop wake q20,20,668,12.999936000000002,32.929287251036314
crop wake q40,40,705,12.999936000000002,36.308872132814066
crop wake q60,60,733,12.999936000000002,37.978969600852395
crop wake q80,80,787,12.999936000000002,41.26761858275497
crop wake q95,95,953,12.999936000000002,46.214372541060726
crop wake jp2,-1,784,12.999936000000002,40.63636949909998
thumbnail 96px,60,1136,,
whole tile q40,40,21986,,39.46956417983039
whole tile q60,60,29769,,41.87793646473973
crop tight q20,20,657,12.999936000000002,28.638917739791218
crop tight q40,40,671,12.999936000000002,30.99869906728882
crop tight q60,60,680,12.999936000000002,32.7808779763396
crop tight q80,80,707,12.999936000000002,34.93396104313805
crop tight q95,95,774,12.999936000000002,40.25833606186234
crop context q20,20,689,12.999936000000002,29.819371075528082
crop context q40,40,712,12.999936000000002,32.83572610558286
crop context q60,60,736,12.999936000000002,34.18656484131742
crop context q80,80,777,12.999936000000002,36.65698534163717
crop context q95,95,926,12.999936000000002,42.34113872344714
crop wake q20,20,718,12.999936000000002,30.681086307599713
crop wake q40,40,749,12.999936000000002,33.186736337269636
crop wake q60,60,795,12.999936000000002,35.216069746012785
crop wake q80,80,866,12.999936000000002,37.44292669744331
crop wake q95,95,1134,12.999936000000002,42.335999047929505
crop wake jp2,-1,803,12.999936000000002,36.107547938206096
thumbnail 96px,60,1080,,
whole tile q40,40,24738,,39.00658811865181
whole tile q60,60,32667,,41.419428825850694
crop tight q20,20,683,14.999808,29.660653044202007
crop tight q40,40,701,14.999808,32.71098135044192
crop tight q60,60,715,14.999808,34.36796362957723
crop tight q80,80,756,14.999808,35.87494576842247
crop tight q95,95,884,14.999808,41.09223103963102
crop context q20,20,689,14.999808,29.496817529538543
crop context q40,40,717,14.999808,32.14369641857533
crop context q60,60,743,14.999808,34.96025933657266
crop context q80,80,790,14.999808,38.53950617061607
crop context q95,95,911,14.999808,44.70269460545062
crop wake q20,20,734,14.999808,30.7158719482355
crop wake q40,40,792,14.999808,34.07338990189956
crop wake q60,60,841,14.999808,35.75873013616304
crop wake q80,80,938,14.999808,38.434519609284685
crop wake q95,95,1250,14.999808,43.11750455944634
crop wake jp2,-1,1097,14.999808,41.31454998960491
thumbnail 96px,60,792,,
whole tile q40,40,10805,,41.45416755085897
whole tile q60,60,11843,,44.63432246117528
crop tight q20,20,720,32.000256,28.299518374170233
crop tight q40,40,756,32.000256,29.98356617711088
crop tight q60,60,809,32.000256,31.902530638571427
crop tight q80,80,922,32.000256,35.41809876815091
crop tight q95,95,1244,32.000256,43.07122805674269
crop tight jp2,-1,1014,32.000256,37.61811921569015
crop context q20,20,750,32.000256,30.975916961864876
crop context q40,40,799,32.000256,32.84458987232841
crop context q60,60,854,32.000256,34.68951470200335
crop context q80,80,982,32.000256,37.578806195961704
crop context q95,95,1476,32.000256,44.42305269522329
crop context jp2,-1,2004,32.000256,46.64518340990749
crop wake q20,20,802,32.000256,34.44480723807885
crop wake q40,40,843,32.000256,35.73907076787719
crop wake q60,60,916,32.000256,37.69031237375957
crop wake q80,80,1114,32.000256,40.9371751707128
