image,size_px,visible_fraction,visible_px,found,best_iou
a6654388a.jpg,24.999935999999998,1.0,24.999616000000003,True,0.8026199805498512
818c4c604.jpg,16.999679999999998,0.2,3.0,False,0.0
818c4c604.jpg,16.999679999999998,0.3,4.0,False,0.0
818c4c604.jpg,16.999679999999998,0.4,6.0,False,0.0
818c4c604.jpg,16.999679999999998,0.5,7.0,False,0.0
818c4c604.jpg,16.999679999999998,0.6,9.0,False,0.0
818c4c604.jpg,16.999679999999998,0.7,10.0,False,0.0
818c4c604.jpg,16.999679999999998,0.8,12.0,False,0.0
818c4c604.jpg,16.999679999999998,0.9,13.0,False,0.0
818c4c604.jpg,16.999679999999998,1.0,14.99980800000003,False,0.0
10c100962.jpg,36.999936,0.2,6.999744000000021,False,0.0
10c100962.jpg,36.999936,0.3,10.999744000000021,False,0.0
10c100962.jpg,36.999936,0.4,14.999744000000021,False,0.33620501262343705
10c100962.jpg,36.999936,0.5,18.99974400000002,False,0.39588273491901343
10c100962.jpg,36.999936,0.6,21.99974400000002,False,0.34704414364069475
10c100962.jpg,36.999936,0.7,25.99974400000002,True,0.7014467707560679
10c100962.jpg,36.999936,0.8,29.99974400000002,True,0.8277431634049705
10c100962.jpg,36.999936,0.9,32.99974400000002,False,0.0
10c100962.jpg,36.999936,1.0,36.99974400000002,True,0.909779225848122
71ea66a39.jpg,47.000064,0.2,8.999936000000048,False,0.0
71ea66a39.jpg,47.000064,0.3,13.999936000000048,False,0.0
71ea66a39.jpg,47.000064,0.4,18.999936000000048,True,0.6728675379350924
71ea66a39.jpg,47.000064,0.5,23.999936000000048,True,0.8067511262932101
71ea66a39.jpg,47.000064,0.6,27.999936000000048,True,0.7012449658639831
71ea66a39.jpg,47.000064,0.7,32.99993600000005,True,0.6522463571633169
71ea66a39.jpg,47.000064,0.8,37.99993600000005,True,0.8720264984697332
71ea66a39.jpg,47.000064,0.9,41.99993600000005,True,0.8408991023404442
71ea66a39.jpg,47.000064,1.0,46.99993600000005,True,0.7299739174890134
3153e53de.jpg,212.000256,0.2,42.000128000000004,False,0.0
3153e53de.jpg,212.000256,0.3,64.000128,True,0.6295174385266721
3153e53de.jpg,212.000256,0.4,85.000128,True,0.6021638699349513
3153e53de.jpg,212.000256,0.5,106.000128,True,0.6742716696471487
3153e53de.jpg,212.000256,0.6,127.000128,True,0.773365927758458
3153e53de.jpg,212.000256,0.7,148.00012800000002,True,0.952859183250555
3153e53de.jpg,212.000256,0.8,170.00012800000002,True,0.9311676596271943
3153e53de.jpg,212.000256,0.9,191.00012800000002,True,0.9216031762494209
3153e53de.jpg,212.000256,1.0,212.00012800000002,True,0.9404143290270912
a2a43ca82.jpg,60.999936,0.2,9.000320000000045,False,0.0
a2a43ca82.jpg,60.999936,0.3,14.000320000000045,False,0.22123873581951373
a2a43ca82.jpg,60.999936,0.4,18.000320000000045,False,0.28516066225690845
a2a43ca82.jpg,60.999936,0.5,23.000320000000045,True,0.6653485024890643
a2a43ca82.jpg,60.999936,0.6,28.000320000000045,True,0.8723991096196365
a2a43ca82.jpg,60.999936,0.7,32.000320000000045,True,0.9256262393362185
a2a43ca82.jpg,60.999936,0.8,37.000320000000045,True,0.9429395394284499
a2a43ca82.jpg,60.999936,0.9,41.000320000000045,True,0.918533256031086
a2a43ca82.jpg,60.999936,1.0,46.00012800000002,True,0.9198721033847188
86760f68d.jpg,23.000064,0.2,4.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.3,6.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.4,8.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.5,11.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.6,13.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.7,15.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.8,17.999999999999943,False,0.0
86760f68d.jpg,23.000064,0.9,20.999999999999943,False,0.0
86760f68d.jpg,23.000064,1.0,22.999999999999943,False,0.0
e17305d6f.jpg,109.999872,0.2,19.00012799999999,False,0.0
e17305d6f.jpg,109.999872,0.3,29.00012799999999,True,0.8057268034362876
e17305d6f.jpg,109.999872,0.4,39.00012799999999,False,0.0
e17305d6f.jpg,109.999872,0.5,48.00012799999999,True,0.771380930243743
e17305d6f.jpg,109.999872,0.6,58.00012799999999,True,0.8441391788342533
e17305d6f.jpg,109.999872,0.7,68.00012799999999,True,0.885720654672579
e17305d6f.jpg,109.999872,0.8,78.00012799999999,True,0.9220578239140809
e17305d6f.jpg,109.999872,0.9,87.00012799999999,True,0.9407664902605478
e17305d6f.jpg,109.999872,1.0,96.99993599999999,True,0.9035122040757003
0658e6598.jpg,145.99987199999998,0.2,24.999551999999937,False,0.4623005755544332
0658e6598.jpg,145.99987199999998,0.3,37.99955199999994,False,0.3784638318230437
0658e6598.jpg,145.99987199999998,0.4,49.99955199999994,True,0.6104420873850707
