product,quality,bytes,psnr,n_ships
ROI mosaic x1.5,80,1897,,1.0
thumbnail 48px,30,684,,
thumbnail 48px,60,717,,
thumbnail 48px,80,758,,
thumbnail 64px,30,730,,
thumbnail 64px,60,762,,
thumbnail 64px,80,827,,
thumbnail 96px,30,838,,
thumbnail 96px,60,902,,
thumbnail 96px,80,1016,,
thumbnail 128px,30,1004,,
thumbnail 128px,60,1095,,
thumbnail 128px,80,1299,,
whole tile,30,12711,36.9505609832192,
whole tile,40,14117,38.06411023194181,
whole tile,50,17316,38.7834176708645,
whole tile,60,20049,38.90464986523831,
whole tile,80,65304,45.1616008491999,
ROI mosaic x1.5,60,729,,1.0
ROI mosaic x1.5,80,770,,1.0
thumbnail 48px,30,745,,
thumbnail 48px,60,846,,
thumbnail 48px,80,987,,
thumbnail 64px,30,834,,
thumbnail 64px,60,1011,,
thumbnail 64px,80,1276,,
thumbnail 96px,30,1115,,
thumbnail 96px,60,1603,,
thumbnail 96px,80,2285,,
thumbnail 128px,30,1592,,
thumbnail 128px,60,2675,,
thumbnail 128px,80,4210,,
whole tile,30,54072,34.38827162877806,
whole tile,40,61197,35.7764305497426,
whole tile,50,70842,37.12928450247054,
whole tile,60,75525,38.04518170990407,
whole tile,80,115708,44.46766613231474,
ROI mosaic x1.5,60,662,,1.0
ROI mosaic x1.5,80,674,,1.0
thumbnail 48px,30,708,,
thumbnail 48px,60,737,,
thumbnail 48px,80,777,,
thumbnail 64px,30,762,,
thumbnail 64px,60,806,,
thumbnail 64px,80,875,,
thumbnail 96px,30,876,,
thumbnail 96px,60,941,,
thumbnail 96px,80,1068,,
thumbnail 128px,30,1048,,
thumbnail 128px,60,1139,,
thumbnail 128px,80,1395,,
whole tile,30,13226,39.73327394215869,
whole tile,40,16921,39.849018931139916,
whole tile,50,22433,41.024719376110454,
whole tile,60,27305,42.48982333046748,
whole tile,80,56248,46.863423127670806,
ROI mosaic x1.5,60,1823,,2.0
ROI mosaic x1.5,80,2083,,2.0
thumbnail 48px,30,667,,
thumbnail 48px,60,683,,
thumbnail 48px,80,715,,
thumbnail 64px,30,695,,
thumbnail 64px,60,711,,
thumbnail 64px,80,779,,
thumbnail 96px,30,782,,
thumbnail 96px,60,818,,
thumbnail 96px,80,972,,
thumbnail 128px,30,899,,
thumbnail 128px,60,968,,
thumbnail 128px,80,1253,,
whole tile,30,22799,34.44626297528259,
whole tile,40,31073,34.80811685442368,
whole tile,50,40768,35.785565770333925,
whole tile,60,42658,36.33608322080644,
whole tile,80,92955,45.16008970951121,
ROI mosaic x1.5,60,1379,,2.0
ROI mosaic x1.5,80,1433,,2.0
thumbnail 48px,30,676,,
thumbnail 48px,60,726,,
thumbnail 48px,80,873,,
thumbnail 64px,30,729,,
thumbnail 64px,60,863,,
thumbnail 64px,80,1172,,
thumbnail 96px,30,988,,
thumbnail 96px,60,1513,,
thumbnail 96px,80,2384,,
thumbnail 128px,30,1555,,
thumbnail 128px,60,2695,,
thumbnail 128px,80,4412,,
whole tile,30,63653,33.14919767903255,
whole tile,40,72026,34.348193698036276,
whole tile,50,82831,35.65337636591431,
whole tile,60,88357,36.30644613591104,
whole tile,80,135538,43.14885045452505,
ROI mosaic x1.5,60,3233,,1.0
ROI mosaic x1.5,80,4347,,1.0
thumbnail 48px,30,776,,
thumbnail 48px,60,868,,
thumbnail 48px,80,1027,,
thumbnail 64px,30,880,,
thumbnail 64px,60,1036,,
thumbnail 64px,80,1303,,
thumbnail 96px,30,1191,,
thumbnail 96px,60,1535,,
thumbnail 96px,80,2079,,
thumbnail 128px,30,1585,,
thumbnail 128px,60,2141,,
thumbnail 128px,80,3046,,
whole tile,30,28849,32.9282018391664,
whole tile,40,35281,33.77396324920586,
whole tile,50,42758,34.88167022439431,
whole tile,60,45681,35.42442610111818,
whole tile,80,94140,43.299981959373056,
ROI mosaic x1.5,60,6930,,1.0
ROI mosaic x1.5,80,10892,,1.0
thumbnail 48px,30,722,,
thumbnail 48px,60,804,,
thumbnail 48px,80,937,,
thumbnail 64px,30,798,,
thumbnail 64px,60,962,,
thumbnail 64px,80,1238,,
thumbnail 96px,30,1075,,
thumbnail 96px,60,1598,,
thumbnail 96px,80,2337,,
thumbnail 128px,30,1670,,
thumbnail 128px,60,2586,,
thumbnail 128px,80,3816,,
whole tile,30,57684,29.56199601715833,
whole tile,40,68643,30.328758937357975,
whole tile,50,81512,31.073410693107306,
whole tile,60,87377,31.557649723487184,
whole tile,80,159432,39.614335031248025,
ROI mosaic x1.5,60,4984,,1.0
ROI mosaic x1.5,80,7335,,1.0
thumbnail 48px,30,958,,
thumbnail 48px,60,1147,,
thumbnail 48px,80,1428,,
thumbnail 64px,30,1206,,
thumbnail 64px,60,1572,,
thumbnail 64px,80,2034,,
thumbnail 96px,30,2006,,
thumbnail 96px,60,2818,,
thumbnail 96px,80,3864,,
thumbnail 128px,30,3075,,
thumbnail 128px,60,4500,,
thumbnail 128px,80,6355,,
whole tile,30,58844,33.240305666807174,
whole tile,40,67600,34.412379523886614,
whole tile,50,77931,35.573164547302596,
whole tile,60,84012,36.55464773097886,
whole tile,80,128524,41.83152180114733,
ROI mosaic x1.5,60,23820,,1.0
ROI mosaic x1.5,80,34126,,1.0
thumbnail 48px,30,681,,
thumbnail 48px,60,697,,
thumbnail 48px,80,737,,
thumbnail 64px,30,713,,
thumbnail 64px,60,736,,
thumbnail 64px,80,797,,
thumbnail 96px,30,811,,
thumbnail 96px,60,854,,
thumbnail 96px,80,978,,
thumbnail 128px,30,939,,
thumbnail 128px,60,1009,,
thumbnail 128px,80,1276,,
whole tile,30,26625,36.934163072120825,
whole tile,40,33055,38.16910362980903,
whole tile,50,40906,39.278918109173844,
whole tile,60,43006,40.74011400020352,
whole tile,80,75205,47.022511545627374,
ROI mosaic x1.5,60,659,,1.0
ROI mosaic x1.5,80,674,,1.0
thumbnail 48px,30,666,,
thumbnail 48px,60,680,,
thumbnail 48px,80,712,,
thumbnail 64px,30,699,,
thumbnail 64px,60,723,,
thumbnail 64px,80,781,,
thumbnail 96px,30,796,,
thumbnail 96px,60,864,,
thumbnail 96px,80,1081,,
thumbnail 128px,30,941,,
thumbnail 128px,60,1077,,
thumbnail 128px,80,1654,,
whole tile,30,25131,37.59231723350781,
whole tile,40,31287,38.21656292443062,
whole tile,50,38289,40.204525773400235,
whole tile,60,40344,40.57185629532482,
whole tile,80,73014,47.84219895473381,
ROI mosaic x1.5,60,7460,,7.0
ROI mosaic x1.5,80,9060,,7.0
thumbnail 48px,30,668,,
thumbnail 48px,60,675,,
thumbnail 48px,80,693,,
thumbnail 64px,30,700,,
thumbnail 64px,60,709,,
thumbnail 64px,80,735,,
thumbnail 96px,30,786,,
thumbnail 96px,60,801,,
thumbnail 96px,80,882,,
thumbnail 128px,30,911,,
thumbnail 128px,60,939,,
thumbnail 128px,80,1150,,
whole tile,30,19925,36.723405824015096,
whole tile,40,25628,36.623044564423196,
whole tile,50,32686,38.13217361047772,
whole tile,60,34502,38.488616153658754,
whole tile,80,78640,47.00593494386473,
ROI mosaic x1.5,60,663,,1.0
ROI mosaic x1.5,80,683,,1.0
thumbnail 48px,30,685,,
thumbnail 48px,60,772,,
thumbnail 48px,80,914,,
thumbnail 64px,30,763,,
thumbnail 64px,60,946,,
thumbnail 64px,80,1368,,
thumbnail 96px,30,1166,,
thumbnail 96px,60,1937,,
thumbnail 96px,80,3010,,
thumbnail 128px,30,2135,,
thumbnail 128px,60,3729,,
thumbnail 128px,80,5603,,
whole tile,30,70835,32.162254710196095,
whole tile,40,80944,33.193714122509725,
whole tile,50,92754,34.259166451838055,
whole tile,60,100354,35.11986936558276,
whole tile,80,152608,40.17662954481602,
ROI mosaic x1.5,60,751,,1.0
ROI mosaic x1.5,80,801,,1.0
thumbnail 48px,30,687,,
thumbnail 48px,60,749,,
thumbnail 48px,80,926,,
thumbnail 64px,30,758,,
thumbnail 64px,60,933,,
thumbnail 64px,80,1250,,
thumbnail 96px,30,1082,,
thumbnail 96px,60,1542,,
thumbnail 96px,80,2234,,
thumbnail 128px,30,1588,,
thumbnail 128px,60,2458,,
thumbnail 128px,80,4007,,
whole tile,30,102873,23.20160626229004,
whole tile,40,121096,24.046932683377218,
whole tile,50,145782,25.39872983451547,
whole tile,60,154428,26.246046963501172,
whole tile,80,253609,33.83643804282886,
ROI mosaic x1.5,60,13670,,1.0
ROI mosaic x1.5,80,19772,,1.0
thumbnail 48px,30,682,,
thumbnail 48px,60,702,,
thumbnail 48px,80,738,,
thumbnail 64px,30,724,,
thumbnail 64px,60,753,,
thumbnail 64px,80,821,,
thumbnail 96px,30,812,,
thumbnail 96px,60,859,,
thumbnail 96px,80,976,,
thumbnail 128px,30,950,,
thumbnail 128px,60,1034,,
thumbnail 128px,80,1273,,
whole tile,30,20438,37.59436034061313,
whole tile,40,26028,38.773490600149294,
whole tile,50,33052,40.39297456148684,
whole tile,60,34611,42.11978631539854,
whole tile,80,63385,48.56696327043029,
ROI mosaic x1.5,60,4131,,1.0
ROI mosaic x1.5,80,5957,,1.0
thumbnail 48px,30,745,,
thumbnail 48px,60,821,,
thumbnail 48px,80,1012,,
thumbnail 64px,30,824,,
thumbnail 64px,60,1017,,
thumbnail 64px,80,1376,,
thumbnail 96px,30,1149,,
thumbnail 96px,60,1712,,
thumbnail 96px,80,2513,,
thumbnail 128px,30,1813,,
thumbnail 128px,60,2816,,
thumbnail 128px,80,4451,,
whole tile,30,56809,33.716293091066134,
whole tile,40,65591,34.87950313361567,
whole tile,50,75603,35.88703639975155,
whole tile,60,81783,36.814617305972334,
whole tile,80,126513,41.66156317925313,
ROI mosaic x1.5,60,13829,,1.0
ROI mosaic x1.5,80,19668,,1.0
thumbnail 48px,30,699,,
thumbnail 48px,60,729,,
thumbnail 48px,80,791,,
thumbnail 64px,30,758,,
thumbnail 64px,60,818,,
thumbnail 64px,80,932,,
thumbnail 96px,30,882,,
thumbnail 96px,60,981,,
thumbnail 96px,80,1167,,
thumbnail 128px,30,1085,,
thumbnail 128px,60,1244,,
thumbnail 128px,80,1577,,
whole tile,30,17455,38.07961858215155,
whole tile,40,23405,38.9878486246024,
whole tile,50,30392,40.32611870995459,
whole tile,60,32113,41.24769760138985,
whole tile,80,64901,48.14727419383286,
ROI mosaic x1.5,60,5448,,1.0
ROI mosaic x1.5,80,7999,,1.0
thumbnail 48px,30,673,,
thumbnail 48px,60,687,,
thumbnail 48px,80,735,,
thumbnail 64px,30,708,,
thumbnail 64px,60,736,,
thumbnail 64px,80,791,,
thumbnail 96px,30,793,,
thumbnail 96px,60,841,,
thumbnail 96px,80,961,,
thumbnail 128px,30,924,,
thumbnail 128px,60,991,,
thumbnail 128px,80,1204,,
whole tile,30,12839,39.88312127234434,
whole tile,40,17256,39.61765952350171,
whole tile,50,22790,40.587840955607405,
whole tile,60,24077,42.41051956976853,
whole tile,80,54128,49.79389890176464,
ROI mosaic x1.5,60,3870,,2.0
ROI mosaic x1.5,80,5554,,2.0
thumbnail 48px,30,677,,
thumbnail 48px,60,693,,
thumbnail 48px,80,718,,
thumbnail 64px,30,711,,
thumbnail 64px,60,735,,
thumbnail 64px,80,777,,
thumbnail 96px,30,812,,
thumbnail 96px,60,845,,
thumbnail 96px,80,939,,
thumbnail 128px,30,947,,
thumbnail 128px,60,1007,,
thumbnail 128px,80,1160,,
whole tile,30,16723,38.65942592059665,
whole tile,40,21547,40.430214528211934,
whole tile,50,26973,41.063842045574894,
whole tile,60,28260,42.89773881765556,
whole tile,80,53863,49.825738304582984,
ROI mosaic x1.5,60,2774,,1.0
ROI mosaic x1.5,80,3825,,1.0
thumbnail 48px,30,676,,
thumbnail 48px,60,684,,
thumbnail 48px,80,700,,
thumbnail 64px,30,705,,
thumbnail 64px,60,715,,
thumbnail 64px,80,731,,
thumbnail 96px,30,797,,
thumbnail 96px,60,822,,
thumbnail 96px,80,859,,
thumbnail 128px,30,912,,
thumbnail 128px,60,938,,
thumbnail 128px,80,981,,
whole tile,30,10401,42.0506335298623,
whole tile,40,11484,40.08431459153868,
whole tile,50,11381,43.280273685185804,
whole tile,60,12932,41.45974896199487,
whole tile,80,44835,50.7039074442098,
ROI mosaic x1.5,60,2627,,1.0
ROI mosaic x1.5,80,4556,,1.0
thumbnail 48px,30,672,,
thumbnail 48px,60,696,,
thumbnail 48px,80,741,,
thumbnail 64px,30,704,,
thumbnail 64px,60,741,,
thumbnail 64px,80,799,,
thumbnail 96px,30,794,,
thumbnail 96px,60,847,,
thumbnail 96px,80,973,,
thumbnail 128px,30,913,,
thumbnail 128px,60,994,,
thumbnail 128px,80,1190,,
whole tile,30,12238,38.21388944962406,
whole tile,40,16107,40.33468476640681,
whole tile,50,21207,41.650590420329614,
whole tile,60,22534,42.134212347020906,
whole tile,80,52326,50.03812773023998,
ROI mosaic x1.5,60,1468,,2.0
ROI mosaic x1.5,80,1610,,2.0
thumbnail 48px,30,704,,
thumbnail 48px,60,788,,
thumbnail 48px,80,902,,
thumbnail 64px,30,791,,
thumbnail 64px,60,948,,
thumbnail 64px,80,1275,,
thumbnail 96px,30,1079,,
thumbnail 96px,60,1588,,
thumbnail 96px,80,2534,,
thumbnail 128px,30,1759,,
thumbnail 128px,60,3000,,
thumbnail 128px,80,4562,,
whole tile,30,53428,34.47968368831126,
whole tile,40,61005,35.9831118007684,
whole tile,50,70229,37.38588840442634,
whole tile,60,74976,38.2712440617432,
whole tile,80,116066,44.248273007151326,
ROI mosaic x1.5,60,1062,,1.0
ROI mosaic x1.5,80,1246,,1.0
thumbnail 48px,30,816,,
thumbnail 48px,60,1012,,
thumbnail 48px,80,1295,,
thumbnail 64px,30,1062,,
thumbnail 64px,60,1447,,
thumbnail 64px,80,1926,,
thumbnail 96px,30,1835,,
thumbnail 96px,60,2743,,
thumbnail 96px,80,3886,,
thumbnail 128px,30,2954,,
thumbnail 128px,60,4606,,
thumbnail 128px,80,6650,,
whole tile,30,64105,33.125145406602925,
whole tile,40,73831,34.4334960858039,
whole tile,50,84954,35.63523356798623,
whole tile,60,92206,36.64124332256664,
whole tile,80,138718,41.536250454798,
ROI mosaic x1.5,60,1194,,1.0
ROI mosaic x1.5,80,1420,,1.0
thumbnail 48px,30,695,,
thumbnail 48px,60,764,,
thumbnail 48px,80,851,,
thumbnail 64px,30,749,,
thumbnail 64px,60,866,,
thumbnail 64px,80,1061,,
thumbnail 96px,30,918,,
thumbnail 96px,60,1250,,
thumbnail 96px,80,1689,,
thumbnail 128px,30,1220,,
thumbnail 128px,60,1828,,
thumbnail 128px,80,2652,,
whole tile,30,40851,35.38936305923412,
whole tile,40,48037,36.58515794702424,
whole tile,50,56393,37.85485242288053,
whole tile,60,59810,38.87235433035211,
whole tile,80,97438,44.814426273699524,
ROI mosaic x1.5,60,755,,1.0
ROI mosaic x1.5,80,805,,1.0
thumbnail 48px,30,698,,
thumbnail 48px,60,751,,
thumbnail 48px,80,841,,
thumbnail 64px,30,755,,
thumbnail 64px,60,834,,
thumbnail 64px,80,977,,
thumbnail 96px,30,887,,
thumbnail 96px,60,1048,,
thumbnail 96px,80,1339,,
thumbnail 128px,30,1085,,
thumbnail 128px,60,1358,,
thumbnail 128px,80,1922,,
whole tile,30,21242,37.851606941627566,
whole tile,40,27011,38.87461966684953,
whole tile,50,33911,39.88067746081135,
whole tile,60,35742,41.12168631139827,
whole tile,80,67197,47.79561113488122,
ROI mosaic x1.5,60,12211,,1.0
ROI mosaic x1.5,80,18566,,1.0
thumbnail 48px,30,683,,
thumbnail 48px,60,705,,
thumbnail 48px,80,748,,
thumbnail 64px,30,727,,
thumbnail 64px,60,760,,
thumbnail 64px,80,837,,
thumbnail 96px,30,822,,
thumbnail 96px,60,869,,
thumbnail 96px,80,996,,
thumbnail 128px,30,966,,
thumbnail 128px,60,1046,,
thumbnail 128px,80,1249,,
whole tile,30,10942,40.112309731011294,
whole tile,40,11477,42.27540218925533,
whole tile,50,11982,44.08378164456843,
whole tile,60,13152,44.75909581409421,
whole tile,80,29414,50.996619946891855,
ROI mosaic x1.5,60,3589,,3.0
ROI mosaic x1.5,80,4659,,3.0
thumbnail 48px,30,671,,
thumbnail 48px,60,707,,
thumbnail 48px,80,782,,
thumbnail 64px,30,709,,
thumbnail 64px,60,774,,
thumbnail 64px,80,966,,
thumbnail 96px,30,835,,
thumbnail 96px,60,1157,,
thumbnail 96px,80,1864,,
thumbnail 128px,30,1130,,
thumbnail 128px,60,1989,,
thumbnail 128px,80,3418,,
whole tile,30,54987,34.27711454671736,
whole tile,40,62694,35.87613802748748,
whole tile,50,72349,37.24030864124079,
whole tile,60,77107,38.13242797122375,
whole tile,80,117887,45.0626787279164,
ROI mosaic x1.5,60,1086,,1.0
ROI mosaic x1.5,80,1267,,1.0
thumbnail 48px,30,688,,
thumbnail 48px,60,707,,
thumbnail 48px,80,767,,
thumbnail 64px,30,728,,
thumbnail 64px,60,765,,
thumbnail 64px,80,863,,
thumbnail 96px,30,834,,
thumbnail 96px,60,932,,
thumbnail 96px,80,1287,,
thumbnail 128px,30,965,,
thumbnail 128px,60,1284,,
thumbnail 128px,80,2122,,
whole tile,30,28349,37.05922503759473,
whole tile,40,34787,37.858400221705764,
whole tile,50,41671,38.52540376058984,
whole tile,60,47171,39.921273449320736,
whole tile,80,80204,44.120059690038396,
ROI mosaic x1.5,60,1457,,1.0
ROI mosaic x1.5,80,1853,,1.0
thumbnail 48px,30,698,,
thumbnail 48px,60,748,,
thumbnail 48px,80,822,,
thumbnail 64px,30,753,,
thumbnail 64px,60,830,,
thumbnail 64px,80,958,,
thumbnail 96px,30,883,,
thumbnail 96px,60,1026,,
thumbnail 96px,80,1269,,
thumbnail 128px,30,1061,,
thumbnail 128px,60,1298,,
thumbnail 128px,80,1730,,
whole tile,30,13387,38.02346630204804,
whole tile,40,16469,38.491818447225114,
whole tile,50,20601,39.49838791819002,
whole tile,60,22472,39.85784536762644,
whole tile,80,63275,47.76744044122463,
ROI mosaic x1.5,60,3494,,5.0
ROI mosaic x1.5,80,3682,,5.0
thumbnail 48px,30,703,,
thumbnail 48px,60,749,,
thumbnail 48px,80,839,,
thumbnail 64px,30,749,,
thumbnail 64px,60,847,,
thumbnail 64px,80,1020,,
thumbnail 96px,30,883,,
thumbnail 96px,60,1121,,
thumbnail 96px,80,1554,,
thumbnail 128px,30,1092,,
thumbnail 128px,60,1596,,
thumbnail 128px,80,2404,,
whole tile,30,35986,36.26098434926377,
whole tile,40,42367,37.726118820678295,
whole tile,50,49540,38.72183019541041,
whole tile,60,52810,39.84454196160248,
whole tile,80,85618,46.09586418289589,
ROI mosaic x1.5,60,14249,,1.0
ROI mosaic x1.5,80,20498,,1.0
thumbnail 48px,30,765,,
thumbnail 48px,60,879,,
thumbnail 48px,80,1020,,
thumbnail 64px,30,905,,
thumbnail 64px,60,1097,,
thumbnail 64px,80,1407,,
thumbnail 96px,30,1336,,
thumbnail 96px,60,1832,,
thumbnail 96px,80,2624,,
thumbnail 128px,30,2014,,
thumbnail 128px,60,2957,,
thumbnail 128px,80,4777,,
whole tile,30,68303,32.85370277124316,
whole tile,40,77500,33.94771841385291,
whole tile,50,88684,35.166924495769436,
whole tile,60,94916,35.96263774925386,
whole tile,80,144392,42.86966704823804,
ROI mosaic x1.5,60,3720,,1.0
ROI mosaic x1.5,80,5027,,1.0
thumbnail 48px,30,683,,
thumbnail 48px,60,696,,
thumbnail 48px,80,714,,
thumbnail 64px,30,723,,
thumbnail 64px,60,738,,
thumbnail 64px,80,765,,
thumbnail 96px,30,825,,
thumbnail 96px,60,856,,
thumbnail 96px,80,909,,
thumbnail 128px,30,963,,
thumbnail 128px,60,1012,,
thumbnail 128px,80,1114,,
whole tile,30,16828,37.61484445047607,
whole tile,40,21982,39.08380408933661,
whole tile,50,29261,40.445878170569465,
whole tile,60,30618,41.81843436964512,
whole tile,80,63341,48.845789532874605,
ROI mosaic x1.5,60,6491,,1.0
ROI mosaic x1.5,80,9910,,1.0
thumbnail 48px,30,667,,
thumbnail 48px,60,677,,
thumbnail 48px,80,691,,
thumbnail 64px,30,696,,
thumbnail 64px,60,707,,
thumbnail 64px,80,733,,
thumbnail 96px,30,779,,
thumbnail 96px,60,798,,
thumbnail 96px,80,862,,
thumbnail 128px,30,896,,
thumbnail 128px,60,929,,
thumbnail 128px,80,1052,,
whole tile,30,10275,42.05332826405269,
whole tile,40,10958,40.46978686762439,
whole tile,50,11761,43.57703546413492,
whole tile,60,13126,42.38734196698814,
whole tile,80,42711,50.76231606789279,
ROI mosaic x1.5,60,1409,,1.0
ROI mosaic x1.5,80,2262,,1.0
thumbnail 48px,30,684,,
thumbnail 48px,60,712,,
thumbnail 48px,80,761,,
thumbnail 64px,30,723,,
thumbnail 64px,60,760,,
thumbnail 64px,80,845,,
thumbnail 96px,30,831,,
thumbnail 96px,60,901,,
thumbnail 96px,80,1097,,
thumbnail 128px,30,968,,
thumbnail 128px,60,1080,,
thumbnail 128px,80,1561,,
whole tile,30,31054,36.634055866266536,
whole tile,40,37319,37.683440239744755,
whole tile,50,45047,39.26559527635038,
whole tile,60,47428,40.217353918377015,
whole tile,80,79386,47.35226995241092,
ROI mosaic x1.5,60,1088,,1.0
ROI mosaic x1.5,80,1301,,1.0
thumbnail 48px,30,769,,
thumbnail 48px,60,845,,
thumbnail 48px,80,950,,
thumbnail 64px,30,866,,
thumbnail 64px,60,974,,
thumbnail 64px,80,1156,,
thumbnail 96px,30,1110,,
thumbnail 96px,60,1343,,
thumbnail 96px,80,1695,,
thumbnail 128px,30,1406,,
thumbnail 128px,60,1773,,
thumbnail 128px,80,2382,,
whole tile,30,23565,35.13729305156581,
whole tile,40,29567,35.981126115829404,
whole tile,50,37398,36.941362575566586,
whole tile,60,39833,37.57258975870859,
whole tile,80,85927,45.3603769777053,
ROI mosaic x1.5,60,6722,,1.0
ROI mosaic x1.5,80,10412,,1.0
thumbnail 48px,30,689,,
thumbnail 48px,60,724,,
thumbnail 48px,80,786,,
thumbnail 64px,30,721,,
thumbnail 64px,60,778,,
thumbnail 64px,80,851,,
thumbnail 96px,30,826,,
thumbnail 96px,60,916,,
thumbnail 96px,80,1087,,
thumbnail 128px,30,964,,
thumbnail 128px,60,1089,,
thumbnail 128px,80,1365,,
whole tile,30,15898,38.266910040643836,
whole tile,40,21496,39.26167159920445,
whole tile,50,28166,40.53457892441066,
whole tile,60,29589,41.28713941059176,
whole tile,80,61220,48.78473736605592,
ROI mosaic x1.5,60,1047,,1.0
ROI mosaic x1.5,80,1317,,1.0
thumbnail 48px,30,688,,
thumbnail 48px,60,711,,
thumbnail 48px,80,763,,
thumbnail 64px,30,723,,
thumbnail 64px,60,769,,
thumbnail 64px,80,844,,
thumbnail 96px,30,831,,
thumbnail 96px,60,900,,
thumbnail 96px,80,1070,,
thumbnail 128px,30,979,,
thumbnail 128px,60,1101,,
thumbnail 128px,80,1396,,
whole tile,30,21773,37.57405206226745,
whole tile,40,27640,39.105497174381945,
whole tile,50,34389,40.548440866218,
whole tile,60,36267,41.41728614970582,
whole tile,80,65390,48.280066841439904,
ROI mosaic x1.5,60,4285,,1.0
ROI mosaic x1.5,80,6162,,1.0
thumbnail 48px,30,985,,
thumbnail 48px,60,1219,,
thumbnail 48px,80,1527,,
thumbnail 64px,30,1261,,
thumbnail 64px,60,1720,,
thumbnail 64px,80,2238,,
thumbnail 96px,30,2128,,
thumbnail 96px,60,3054,,
thumbnail 96px,80,4235,,
thumbnail 128px,30,3287,,
thumbnail 128px,60,4853,,
thumbnail 128px,80,7028,,
whole tile,30,60464,33.21769388431901,
whole tile,40,69440,34.43683041517191,
whole tile,50,80003,35.7017197854661,
whole tile,60,86119,36.665872328827874,
whole tile,80,131311,42.420811499564614,
ROI mosaic x1.5,60,14279,,10.0
ROI mosaic x1.5,80,17790,,10.0
thumbnail 48px,30,849,,
thumbnail 48px,60,975,,
thumbnail 48px,80,1144,,
thumbnail 64px,30,969,,
thumbnail 64px,60,1154,,
thumbnail 64px,80,1404,,
thumbnail 96px,30,1289,,
thumbnail 96px,60,1611,,
thumbnail 96px,80,2098,,
thumbnail 128px,30,1632,,
thumbnail 128px,60,2161,,
thumbnail 128px,80,2877,,
whole tile,30,18612,40.044046402211805,
whole tile,40,20995,41.316231718889895,
whole tile,50,23783,42.254111057085,
whole tile,60,25410,42.916063383669055,
whole tile,80,43680,49.23746926849377,
ROI mosaic x1.5,60,1275,,2.0
ROI mosaic x1.5,80,1284,,2.0
thumbnail 48px,30,681,,
thumbnail 48px,60,697,,
thumbnail 48px,80,727,,
thumbnail 64px,30,715,,
thumbnail 64px,60,735,,
thumbnail 64px,80,797,,
thumbnail 96px,30,814,,
thumbnail 96px,60,857,,
thumbnail 96px,80,1094,,
thumbnail 128px,30,946,,
thumbnail 128px,60,1083,,
